JP Name,Global Name,Internal Name,ID,LOD1 Filename,LOD1 Hash,LOD2 Filename,LOD2 Hash,LOD3 Filename,LOD3 Hash,Common Filename,Common Hash
シンデンザー(Ob),Heartbeat Monitor (Ob),ob_7000_0290,256,object/map_object/ob_7000_0290_l1.ice,a4\9adad597b1496ad06143cb12cded94,object/map_object/ob_7000_0290_l2.ice,,object/map_object/ob_7000_0290_l3.ice,,object/map_object/ob_7000_0290_com.ice,8f\6373018137114258c41069ca2bdd51
テンテキ(Ob),IV Rack (Ob),ob_7000_0291,257,object/map_object/ob_7000_0291_l1.ice,57\5e462b32fde75eeec430ab5d276e29,object/map_object/ob_7000_0291_l2.ice,,object/map_object/ob_7000_0291_l3.ice,,object/map_object/ob_7000_0291_com.ice,d0\35e7943cd0ad76d041e29994b02e45
ミスティックムーン(Ob),Mystic Moon (Ob),ob_7000_0292,258,object/map_object/ob_7000_0292_l1.ice,20\d0acf0886191febde5edf64eb3d575,object/map_object/ob_7000_0292_l2.ice,,object/map_object/ob_7000_0292_l3.ice,,object/map_object/ob_7000_0292_com.ice,93\6cd69ad49f28c68baf3daef3cc2502
クリスタルスカル(Ob),Crystal Skull (Ob),ob_7000_0293,259,object/map_object/ob_7000_0293_l1.ice,46\9a20c02565cc329b31c43556387ca6,object/map_object/ob_7000_0293_l2.ice,,object/map_object/ob_7000_0293_l3.ice,,object/map_object/ob_7000_0293_com.ice,ce\90fa036f4bf3ab99fecdbf9ddcef3e
ユー・フォー(Ob),U.F.O (Ob),ob_7000_0294,260,object/map_object/ob_7000_0294_l1.ice,90\e6c78c3f4f6446982bdeb1d3b93318,object/map_object/ob_7000_0294_l2.ice,,object/map_object/ob_7000_0294_l3.ice,,object/map_object/ob_7000_0294_com.ice,70\e1101e720fa7b614cb72aa971bfaae
ユー・エムエー(Ob),U.M.A (Ob),ob_7000_0295,261,object/map_object/ob_7000_0295_l1.ice,bb\82dd98a23ab6864f0c5fcb35ee684f,object/map_object/ob_7000_0295_l2.ice,,object/map_object/ob_7000_0295_l3.ice,,object/map_object/ob_7000_0295_com.ice,f8\76aefc56a18ec020aec030c4c026a7
クリスタルオブジェ(Ob),Crystal Object (Ob),ob_7000_0296,262,object/map_object/ob_7000_0296_l1.ice,1b\d0242b519a5b2d7cb1c9ea7f751841,object/map_object/ob_7000_0296_l2.ice,,object/map_object/ob_7000_0296_l3.ice,,object/map_object/ob_7000_0296_com.ice,19\b387da18fd7e2929dd9d718c7693bf
エレガントタペストリーB(Ob),Elegant Tapestry B (Ob),ob_7000_0297,263,object/map_object/ob_7000_0297_l1.ice,2d\9e3965d854fde9fdf85333ccfe3f20,object/map_object/ob_7000_0297_l2.ice,,object/map_object/ob_7000_0297_l3.ice,,object/map_object/ob_7000_0297_com.ice,e1\d4bc89e64766151e58ad0bde404f26
リテナ：鉱石ライト(Ob),Ret - Mineral Light (Ob),ob_7000_0298,264,object/map_object/ob_7000_0298_l1.ice,87\421f0e927211b81ba1f318fe4ceca5,object/map_object/ob_7000_0298_l2.ice,,object/map_object/ob_7000_0298_l3.ice,,object/map_object/ob_7000_0298_com.ice,03\db2014edcdf1cfa2ead35e2839d4dc
ロックポスター(Ob),Rock Poster (Ob),ob_7000_0299,265,object/map_object/ob_7000_0299_l1.ice,25\340a601edde8ff03eb8803371eceac,object/map_object/ob_7000_0299_l2.ice,,object/map_object/ob_7000_0299_l3.ice,,object/map_object/ob_7000_0299_com.ice,09\55eb0b9d0cc8b3d5823ea856976b1a
フガクポスター(Ob),Fugaku Poster (Ob),ob_7000_0300,266,object/map_object/ob_7000_0300_l1.ice,92\b76beb5afe1c8a0d15a968db2d0b53,object/map_object/ob_7000_0300_l2.ice,,object/map_object/ob_7000_0300_l3.ice,,object/map_object/ob_7000_0300_com.ice,bb\990fe918c0fda3b0de53a6bd7bdd08
一升瓶(Ob),Two Liter Bottle (Ob),ob_7000_0301,267,object/map_object/ob_7000_0301_l1.ice,d6\92a15676af59454d710734d0a13003,object/map_object/ob_7000_0301_l2.ice,,object/map_object/ob_7000_0301_l3.ice,,object/map_object/ob_7000_0301_com.ice,19\a7c533db4f6ceeb6b433de89041b3b
とっくり＆おちょこ(Ob),Japanese Carafe & Cup (Ob),ob_7000_0302,268,object/map_object/ob_7000_0302_l1.ice,bc\a7b884a7cc11b7d54a2818e63cf4cd,object/map_object/ob_7000_0302_l2.ice,,object/map_object/ob_7000_0302_l3.ice,,object/map_object/ob_7000_0302_com.ice,92\cbf1174a0cf0a442b5cf08fe91a014
ビンテージ火鉢(Ob),Vintage Brazier (Ob),ob_7000_0303,269,object/map_object/ob_7000_0303_l1.ice,ff\84edfc514707fa22fe8efa09b76bcf,object/map_object/ob_7000_0303_l2.ice,,object/map_object/ob_7000_0303_l3.ice,,object/map_object/ob_7000_0303_com.ice,6b\02f8ea4d025d10282ebd8dcf77ea6f
マドベーノポスター(Ob),Window View Poster (Ob),ob_7000_0304,270,object/map_object/ob_7000_0304_l1.ice,97\ee50bc0e3ed9c3bff31c6ba47b05db,object/map_object/ob_7000_0304_l2.ice,,object/map_object/ob_7000_0304_l3.ice,,object/map_object/ob_7000_0304_com.ice,56\4e0571bd046f001b47412b2463c950
チョコチップクッキー(Ob),Chocolate Chip Cookies (Ob),ob_7000_0305,271,object/map_object/ob_7000_0305_l1.ice,73\9be75c744914e1955faad162a35514,object/map_object/ob_7000_0305_l2.ice,,object/map_object/ob_7000_0305_l3.ice,,object/map_object/ob_7000_0305_com.ice,10\2f4726add6b97daa639130d34615b8
ゴシックソファC(Ob),Gothic Sofa C (Ob),ob_7000_0306,272,object/map_object/ob_7000_0306_l1.ice,10\b103f4111e28ed3af8f3edf725e321,object/map_object/ob_7000_0306_l2.ice,,object/map_object/ob_7000_0306_l3.ice,,object/map_object/ob_7000_0306_com.ice,d7\40783373c1719f6546f872618d8146
ゴシックローテーブルC(Ob),Gothic Coffee Table C (Ob),ob_7000_0307,273,object/map_object/ob_7000_0307_l1.ice,2f\b918f82ee224775f9153eaac5066fc,object/map_object/ob_7000_0307_l2.ice,,object/map_object/ob_7000_0307_l3.ice,,object/map_object/ob_7000_0307_com.ice,ea\7127c8c176b2c8ef82e2e8510fa5d6
スカイパネル(Ob),Sky Panel (Ob),ob_7000_0308,274,object/map_object/ob_7000_0308_l1.ice,0e\1bba403c35f9961d783bcbfd5aa4e6,object/map_object/ob_7000_0308_l2.ice,,object/map_object/ob_7000_0308_l3.ice,,object/map_object/ob_7000_0308_com.ice,94\dbe1e2d3adb5dcf754a107b7392d45
ファーストバーガー(Ob),Fast Burger (Ob),ob_7000_0309,275,object/map_object/ob_7000_0309_l1.ice,1a\d4e01c12fa65c1fb6ee92af738aff2,object/map_object/ob_7000_0309_l2.ice,,object/map_object/ob_7000_0309_l3.ice,,object/map_object/ob_7000_0309_com.ice,fd\ef7156247339862ab0a77f52187616
冷やし野菜(Ob),Chilled Veggies (Ob),ob_7000_0310,276,object/map_object/ob_7000_0310_l1.ice,c4\684410439575e13361d32c141ab5fd,object/map_object/ob_7000_0310_l2.ice,,object/map_object/ob_7000_0310_l3.ice,,object/map_object/ob_7000_0310_com.ice,76\78a1457356aabc396876a6c6ba6d85
扇風機(Ob),Electric Fan (Ob),ob_7000_0311,281,object/map_object/ob_7000_0311_l1.ice,d5\099b7361f5619865550dd13911ccb7,object/map_object/ob_7000_0311_l2.ice,,object/map_object/ob_7000_0311_l3.ice,,object/map_object/ob_7000_0311_com.ice,cd\562aa53c4b747ab42c189252ef08b4
ソニック：ロゴ(Ob),Sonic - Logo (Ob),ob_7000_0312,278,object/map_object/ob_7000_0312_l1.ice,73\f0547a24e62f201c6dc915f48bd3de,object/map_object/ob_7000_0312_l2.ice,,object/map_object/ob_7000_0312_l3.ice,,object/map_object/ob_7000_0312_com.ice,c2\1c0b460f192e20842fead5aff462e7
ひまわり畑ポスター(Ob),Sunflower Field Poster (Ob),ob_7000_0313,279,object/map_object/ob_7000_0313_l1.ice,e7\b179eaaf6dfa5a06a73b6fcb0cd54b,object/map_object/ob_7000_0313_l2.ice,,object/map_object/ob_7000_0313_l3.ice,,object/map_object/ob_7000_0313_com.ice,d3\f75a7787337b8c16d9bcbd779b994c
リゾートソファ(Ob),Resort Sofa (Ob),ob_7000_0314,280,object/map_object/ob_7000_0314_l1.ice,35\0befa7f621267195dd559f1d2a6625,object/map_object/ob_7000_0314_l2.ice,,object/map_object/ob_7000_0314_l3.ice,,object/map_object/ob_7000_0314_com.ice,b6\b310eaeeeca1fcb72b5e4a7a0560d7
レトロセンプーキ(Ob),Steampunk Floor Fan (Ob),ob_7000_0315,277,object/map_object/ob_7000_0315_l1.ice,2a\8a875668d56f2132e23484d48c67a5,object/map_object/ob_7000_0315_l2.ice,,object/map_object/ob_7000_0315_l3.ice,,object/map_object/ob_7000_0315_com.ice,f7\3bc56957feee5d124b8395f4750a96
フラワーウォールポスター(Ob),Flower Wall Poster (Ob),ob_7000_0316,282,object/map_object/ob_7000_0316_l1.ice,e8\20bc43864184f136831de47e419162,object/map_object/ob_7000_0316_l2.ice,,object/map_object/ob_7000_0316_l3.ice,,object/map_object/ob_7000_0316_com.ice,66\ce754025fd790f000656d973dc1326
コーヒーカップ(Ob),Coffee Cup (Ob),ob_7000_0317,283,object/map_object/ob_7000_0317_l1.ice,d6\a5871a896350a7e41e3fec5f5d268a,object/map_object/ob_7000_0317_l2.ice,,object/map_object/ob_7000_0317_l3.ice,,object/map_object/ob_7000_0317_com.ice,20\ee63a28470ea1448c92d0b2f2c4cf3
ミルク＆シュガーポット(Ob),Milk & Sugar Pots (Ob),ob_7000_0318,284,object/map_object/ob_7000_0318_l1.ice,d2\5a84d83fbf1268da5a43c9a3c3e9e6,object/map_object/ob_7000_0318_l2.ice,,object/map_object/ob_7000_0318_l3.ice,,object/map_object/ob_7000_0318_com.ice,d3\fa1215a15ba9eff6715c9b17773e37
サイフォン(Ob),Siphon (Ob),ob_7000_0319,285,object/map_object/ob_7000_0319_l1.ice,b2\6e9ef227df99d486627e4beddf59b6,object/map_object/ob_7000_0319_l2.ice,,object/map_object/ob_7000_0319_l3.ice,,object/map_object/ob_7000_0319_com.ice,43\04b4f10f992338899a8efcfd20ac71
手挽きコーヒーミル(Ob),Manual Coffee Grinder (Ob),ob_7000_0320,286,object/map_object/ob_7000_0320_l1.ice,bb\a78a5f51eb5db25766dc5065354663,object/map_object/ob_7000_0320_l2.ice,,object/map_object/ob_7000_0320_l3.ice,,object/map_object/ob_7000_0320_com.ice,71\9f7f44d1367a0900a6ddbbeefe6d11
醤油ラーメン(Ob),Shoyu Ramen (Ob),ob_7000_0321,287,object/map_object/ob_7000_0321_l1.ice,27\4674d15e9397542c9b2455c8a30aef,object/map_object/ob_7000_0321_l2.ice,,object/map_object/ob_7000_0321_l3.ice,,object/map_object/ob_7000_0321_com.ice,76\d04a89ebb9e17b37892e49c0df6a7b
マツタケ(Ob),Matsutake Mushrooms (Ob),ob_7000_0322,288,object/map_object/ob_7000_0322_l1.ice,a6\1c71deb9078cdf045b6de19ca4d619,object/map_object/ob_7000_0322_l2.ice,,object/map_object/ob_7000_0322_l3.ice,,object/map_object/ob_7000_0322_com.ice,b3\8c35e92d174562c496d64d9d8aa912
スモッグメーカー(Ob),Li'l Barbecue (Ob),ob_7000_0323,289,object/map_object/ob_7000_0323_l1.ice,27\277e6ce9f0a1f17d2a10e4e3655833,object/map_object/ob_7000_0323_l2.ice,,object/map_object/ob_7000_0323_l3.ice,,object/map_object/ob_7000_0323_com.ice,7f\7cef062944e7d60b8d68d331a3636c
ハロウィンポスター(Ob),Halloween Poster (Ob),ob_7000_0324,292,object/map_object/ob_7000_0324_l1.ice,5c\08e4e04bba7e0e175b3b19d5399e37,object/map_object/ob_7000_0324_l2.ice,,object/map_object/ob_7000_0324_l3.ice,,object/map_object/ob_7000_0324_com.ice,d4\1409bf73ec5239da8ba937ed44e93a
ツキ・ミー(Ob),Lunar Diorama (Ob),ob_7000_0325,293,object/map_object/ob_7000_0325_l1.ice,08\4dbe4184fb580645cfbc22de0fa709,object/map_object/ob_7000_0325_l2.ice,,object/map_object/ob_7000_0325_l3.ice,,object/map_object/ob_7000_0325_com.ice,71\f3c1fbd740eaa6b44ef9da76a6a19c
キャンドルスティック(Ob),Candle Sconce (Ob),ob_7000_0326,294,object/map_object/ob_7000_0326_l1.ice,82\746b88195051df0955b36d6176bd7a,object/map_object/ob_7000_0326_l2.ice,,object/map_object/ob_7000_0326_l3.ice,,object/map_object/ob_7000_0326_com.ice,18\923ba81f3c46577c1e8dcee4184a52
バルーンアート(Ob),Balloon Art (Ob),ob_7000_0327,295,object/map_object/ob_7000_0327_l1.ice,2b\5e2f6ccde098fe089c123d22eef775,object/map_object/ob_7000_0327_l2.ice,,object/map_object/ob_7000_0327_l3.ice,,object/map_object/ob_7000_0327_com.ice,dc\9c2fa4c2844737620f283118642a5b
ゴシックソファ(Ob),Gothic Sofa (Ob),ob_7000_0328,296,object/map_object/ob_7000_0328_l1.ice,32\36cb87214dcd5db48f03090392121f,object/map_object/ob_7000_0328_l2.ice,,object/map_object/ob_7000_0328_l3.ice,,object/map_object/ob_7000_0328_com.ice,ab\25495989c710d3d362a4605d8fafa0
ゴシックローテーブル(Ob),Gothic Coffee Table (Ob),ob_7000_0329,297,object/map_object/ob_7000_0329_l1.ice,a9\149faefd55ba3f105848f1e5e005a5,object/map_object/ob_7000_0329_l2.ice,,object/map_object/ob_7000_0329_l3.ice,,object/map_object/ob_7000_0329_com.ice,78\eb35dcc82f92717799fd1873e9b400
ゴシックチェア(Ob),Gothic Chair (Ob),ob_7000_0330,298,object/map_object/ob_7000_0330_l1.ice,26\567491da0d58d1fb6ba442e5046b12,object/map_object/ob_7000_0330_l2.ice,,object/map_object/ob_7000_0330_l3.ice,,object/map_object/ob_7000_0330_com.ice,1d\829bb2b3a52eed12fec7f376a471b6
ゴシックテーブル(Ob),Gothic Table (Ob),ob_7000_0331,299,object/map_object/ob_7000_0331_l1.ice,b2\f9b2fdcf3da0834a7d1c49a86c8ab4,object/map_object/ob_7000_0331_l2.ice,,object/map_object/ob_7000_0331_l3.ice,,object/map_object/ob_7000_0331_com.ice,52\585a636b7f663af2c1671d06365dab
ブルー撮影ブース(Ob),Photo Booth - Blue (Ob),ob_7000_0332,300,object/map_object/ob_7000_0332_l1.ice,ea\3e0e27ef2abf9c36bfe90283f9a64f,object/map_object/ob_7000_0332_l2.ice,,object/map_object/ob_7000_0332_l3.ice,,object/map_object/ob_7000_0332_com.ice,ce\ba6c327fb65fb29a3b93ae6c28b1c7
グリーン撮影ブース(Ob),Photo Booth - Green (Ob),ob_7000_0333,301,object/map_object/ob_7000_0333_l1.ice,89\77d3066e550836e245520fedf8b0be,object/map_object/ob_7000_0333_l2.ice,,object/map_object/ob_7000_0333_l3.ice,,object/map_object/ob_7000_0333_com.ice,e7\8635a47b90d5440cf4205006853262
エッグトースト(Ob),Egg Toast (Ob),ob_7000_0334,302,object/map_object/ob_7000_0334_l1.ice,f6\f338e086f286809460f91a6f242b5b,object/map_object/ob_7000_0334_l2.ice,,object/map_object/ob_7000_0334_l3.ice,,object/map_object/ob_7000_0334_com.ice,a2\4f113f8ba74f2be4ad9756b1b09c63
カレーライス(Ob),Curry Rice (Ob),ob_7000_0335,303,object/map_object/ob_7000_0335_l1.ice,d8\84a38b801d2f728734acb48c64349d,object/map_object/ob_7000_0335_l2.ice,,object/map_object/ob_7000_0335_l3.ice,,object/map_object/ob_7000_0335_com.ice,c6\174c555a2fabdf49db883d510ad2b6
ドロップカーテンポスター(Ob),Stage Curtain Poster (Ob),ob_7000_0336,304,object/map_object/ob_7000_0336_l1.ice,1e\4acc65d51f012fe5f7a28db84e6120,object/map_object/ob_7000_0336_l2.ice,,object/map_object/ob_7000_0336_l3.ice,,object/map_object/ob_7000_0336_com.ice,52\410a1215a5a1ca9f45709938338ca6
エウロ：鉢植え(Ob),Eur - Potted Plant (Ob),ob_7000_0337,305,object/map_object/ob_7000_0337_l1.ice,5e\1082d3a10e01f1eabe601a9e309d7a,object/map_object/ob_7000_0337_l2.ice,,object/map_object/ob_7000_0337_l3.ice,,object/map_object/ob_7000_0337_com.ice,16\d6d3f22b0e6246a51791b1cfff70c3
エウロ：鉢植えB(Ob),Eur - Potted Plant B (Ob),ob_7000_0338,306,object/map_object/ob_7000_0338_l1.ice,2f\691903ec8990f848f742515621ee41,object/map_object/ob_7000_0338_l2.ice,,object/map_object/ob_7000_0338_l3.ice,,object/map_object/ob_7000_0338_com.ice,5c\6bff3d134da1bee6e91f26d0b47561
ナイトクラブVIPソファ(Ob),Nightclub VIP Sofa (Ob),ob_7000_0339,307,object/map_object/ob_7000_0339_l1.ice,4c\356449aa6749771479e19891cbf93e,object/map_object/ob_7000_0339_l2.ice,,object/map_object/ob_7000_0339_l3.ice,,object/map_object/ob_7000_0339_com.ice,e6\111dad0ff0a2f7f3caa3d99a7d972d
レトロテーブル(Ob),Steampunk Table (Ob),ob_7000_0340,308,object/map_object/ob_7000_0340_l1.ice,86\9102f5f5afb0a822d2dfb375cb6fed,object/map_object/ob_7000_0340_l2.ice,,object/map_object/ob_7000_0340_l3.ice,,object/map_object/ob_7000_0340_com.ice,e8\e76ec3c3b5ee2a924037fe64367d7f
レトロチェア(Ob),Steampunk Chair (Ob),ob_7000_0341,309,object/map_object/ob_7000_0341_l1.ice,7c\86b444bb48ae78221793bd79753e4d,object/map_object/ob_7000_0341_l2.ice,,object/map_object/ob_7000_0341_l3.ice,,object/map_object/ob_7000_0341_com.ice,bc\10a611f60f4c0a1953e72024eae6ec
ルーレットウィール(Ob),Roulette Wheel (Ob),ob_7000_0342,310,object/map_object/ob_7000_0342_l1.ice,af\aca23c35b833002a7be804a1668905,object/map_object/ob_7000_0342_l2.ice,,object/map_object/ob_7000_0342_l3.ice,,object/map_object/ob_7000_0342_com.ice,a6\c0ec42d97410d66ff551a175d72995
レトロソファ(Ob),Steampunk Sofa (Ob),ob_7000_0343,311,object/map_object/ob_7000_0343_l1.ice,c2\c62dd66cd4e603ca993f2b474f0e64,object/map_object/ob_7000_0343_l2.ice,,object/map_object/ob_7000_0343_l3.ice,,object/map_object/ob_7000_0343_com.ice,c8\d1941ee465a2fc3f5658251e1bf9a7
アニバフラッグ(Ob),Anniva Flag (Ob),ob_7000_0344,290,object/map_object/ob_7000_0344_l1.ice,81\88172acfb208916e68094ad50eb487,object/map_object/ob_7000_0344_l2.ice,,object/map_object/ob_7000_0344_l3.ice,,object/map_object/ob_7000_0344_com.ice,5e\3c8f7f4ff88eaea77501be7537c74f
アニバシンボル(Ob),Anniva Symbol (Ob),ob_7000_0345,291,object/map_object/ob_7000_0345_l1.ice,4a\9325b26fc1e000ed64fa99cda807ff,object/map_object/ob_7000_0345_l2.ice,,object/map_object/ob_7000_0345_l3.ice,,object/map_object/ob_7000_0345_com.ice,67\f0cf5864d471e764b100c46dcdfc92
上向き矢印(Pa),Up Arrow (Pa),ob_7100_0005,5,object/map_object/ob_7100_0005_l1.ice,98\87e7fb22c70cde9453287ce5ad2652,object/map_object/ob_7100_0005_l2.ice,,object/map_object/ob_7100_0005_l3.ice,,object/map_object/ob_7100_0005_com.ice,59\b95f6ee91ee5bd01c5999d482aa2e4
下向き矢印(Pa),Down Arrow (Pa),ob_7100_0006,6,object/map_object/ob_7100_0006_l1.ice,b6\999c0d10eb99ce4dbe1bee0fbaf781,object/map_object/ob_7100_0006_l2.ice,,object/map_object/ob_7100_0006_l3.ice,,object/map_object/ob_7100_0006_com.ice,ab\4e0b23aa057e4bb924bc0d2e438e83
左向き矢印(Pa),Left Arrow (Pa),ob_7100_0007,7,object/map_object/ob_7100_0007_l1.ice,f5\0a99f42de2f8c099fc676b361beb08,object/map_object/ob_7100_0007_l2.ice,,object/map_object/ob_7100_0007_l3.ice,,object/map_object/ob_7100_0007_com.ice,d2\10a2e84adb15a100bad1de24ee9761
右向き矢印(Pa),Right Arrow (Pa),ob_7100_0008,8,object/map_object/ob_7100_0008_l1.ice,0e\bb348823ae5f17a83fd7eadce35cef,object/map_object/ob_7100_0008_l2.ice,,object/map_object/ob_7100_0008_l3.ice,,object/map_object/ob_7100_0008_com.ice,fc\db3d9a6fa4ffaa288dabdd5381d843
数字『0』(Pa),Number 0 (Pa),ob_7100_0039,10027,object/map_object/ob_7100_0039_l1.ice,22\634978b8e47a30a8d532cc784c9967,object/map_object/ob_7100_0039_l2.ice,,object/map_object/ob_7100_0039_l3.ice,,object/map_object/ob_7100_0039_com.ice,da\bf3d22ae45b21599725f77ad44a23f
数字『1』(Pa),Number 1 (Pa),ob_7100_0040,10028,object/map_object/ob_7100_0040_l1.ice,35\40ff69339235fc1a298e13878a9c26,object/map_object/ob_7100_0040_l2.ice,,object/map_object/ob_7100_0040_l3.ice,,object/map_object/ob_7100_0040_com.ice,8d\606c36f9e93d508fc591c0a8437290
数字『2』(Pa),Number 2 (Pa),ob_7100_0041,10029,object/map_object/ob_7100_0041_l1.ice,76\9775eb158ccd99ffa45153dcaed774,object/map_object/ob_7100_0041_l2.ice,,object/map_object/ob_7100_0041_l3.ice,,object/map_object/ob_7100_0041_com.ice,82\65a87a324732f1218a1cd30d9c123a
数字『3』(Pa),Number 3 (Pa),ob_7100_0042,10030,object/map_object/ob_7100_0042_l1.ice,6e\f76dc59b540eb2cbbaa5cbeba9ddc5,object/map_object/ob_7100_0042_l2.ice,,object/map_object/ob_7100_0042_l3.ice,,object/map_object/ob_7100_0042_com.ice,b7\209c57023bb6e149c08358d07c9805
数字『4』(Pa),Number 4 (Pa),ob_7100_0043,10031,object/map_object/ob_7100_0043_l1.ice,bc\d4e82610aeb9eacb369febf897694e,object/map_object/ob_7100_0043_l2.ice,,object/map_object/ob_7100_0043_l3.ice,,object/map_object/ob_7100_0043_com.ice,55\f3bfe8fc65c2702f7fed85ac6eefcd
数字『5』(Pa),Number 5 (Pa),ob_7100_0044,10032,object/map_object/ob_7100_0044_l1.ice,5f\bab4d8691d1b34889fe458f430a020,object/map_object/ob_7100_0044_l2.ice,,object/map_object/ob_7100_0044_l3.ice,,object/map_object/ob_7100_0044_com.ice,43\aa3d44d2941b9f58feb0c36cdee3fc
数字『6』(Pa),Number 6 (Pa),ob_7100_0045,10033,object/map_object/ob_7100_0045_l1.ice,db\b8f5a874a35441d2b4e5a959200b7c,object/map_object/ob_7100_0045_l2.ice,,object/map_object/ob_7100_0045_l3.ice,,object/map_object/ob_7100_0045_com.ice,5d\afd87117f108700f3ffc0fdd2c2258
数字『7』(Pa),Number 7 (Pa),ob_7100_0046,10034,object/map_object/ob_7100_0046_l1.ice,e1\c6ed7704f09893e0d7726e82f00258,object/map_object/ob_7100_0046_l2.ice,,object/map_object/ob_7100_0046_l3.ice,,object/map_object/ob_7100_0046_com.ice,f0\cf3baab916977f9a50a8c7feea84eb
数字『8』(Pa),Number 8 (Pa),ob_7100_0047,10035,object/map_object/ob_7100_0047_l1.ice,39\27ed79f4257d33361fccb3c02a767e,object/map_object/ob_7100_0047_l2.ice,,object/map_object/ob_7100_0047_l3.ice,,object/map_object/ob_7100_0047_com.ice,16\2fdeb765d46b0b79de167e5a18bc11
数字『9』(Pa),Number 9 (Pa),ob_7100_0048,10036,object/map_object/ob_7100_0048_l1.ice,bf\9343751f3a1200e109372a6c3bea6b,object/map_object/ob_7100_0048_l2.ice,,object/map_object/ob_7100_0048_l3.ice,,object/map_object/ob_7100_0048_com.ice,d2\f6a2476222c85565dc93a37bbd576d
『NGS』ver.2ロゴ(Pa),NGS ver.2 Logo (Pa),ob_7100_0049,19,object/map_object/ob_7100_0049_l1.ice,b8\cc14eebc145fb5232325ed61a16ab6,object/map_object/ob_7100_0049_l2.ice,,object/map_object/ob_7100_0049_l3.ice,,object/map_object/ob_7100_0049_com.ice,f7\4edd7fbb1610ade8e82b8411cec222
ラッピー：ご機嫌,Rappy - Good Mood (Pa),ob_7100_0050,20,object/map_object/ob_7100_0050_l1.ice,ca\c945fd34c89f7db233a7fe785c6282,object/map_object/ob_7100_0050_l2.ice,,object/map_object/ob_7100_0050_l3.ice,,object/map_object/ob_7100_0050_com.ice,eb\6199e1ee7b49112f98cf463158263c
エンペ・ラッピー：すりすり,Emperappy - Luv Luv (Pa),ob_7100_0051,21,object/map_object/ob_7100_0051_l1.ice,ea\cf3e56d0a8f14d94c81902349f03ba,object/map_object/ob_7100_0051_l2.ice,,object/map_object/ob_7100_0051_l3.ice,,object/map_object/ob_7100_0051_com.ice,67\abd69d9da0cbd7ee5aa77339d93fa0
ラッピー：ダウン,Rappy - Down (Pa),ob_7100_0052,22,object/map_object/ob_7100_0052_l1.ice,17\0857cf7a9f8642baa227fe35257c4a,object/map_object/ob_7100_0052_l2.ice,,object/map_object/ob_7100_0052_l3.ice,,object/map_object/ob_7100_0052_com.ice,46\702921d206e93afdb41d1184eb6b52
ムーニィ＆サニィ：ハート,Moony & Sunny - Heart (Pa),ob_7100_0053,23,object/map_object/ob_7100_0053_l1.ice,56\439bf59c774300f1cb33585f04f5d8,object/map_object/ob_7100_0053_l2.ice,,object/map_object/ob_7100_0053_l3.ice,,object/map_object/ob_7100_0053_com.ice,71\53a7f7950a2252978e81ff3aebde20
マトイ：元気？,Matoi - How is everything? (Pa),ob_7100_0054,24,object/map_object/ob_7100_0054_l1.ice,30\33372e1ad6c7974a6e05093d343953,object/map_object/ob_7100_0054_l2.ice,,object/map_object/ob_7100_0054_l3.ice,,object/map_object/ob_7100_0054_com.ice,9a\dbc13759c58068eb7c933da5fd8464
ラッピー：すやすや,Rappy - Zzz... (Pa),ob_7100_0055,25,object/map_object/ob_7100_0055_l1.ice,7c\e4b665afaef20f0a1c55e807f9d14a,object/map_object/ob_7100_0055_l2.ice,,object/map_object/ob_7100_0055_l3.ice,,object/map_object/ob_7100_0055_com.ice,3a\863575830c306e8c1cc7c22318649d
マロン：怒り,Marron - Angry (Pa),ob_7100_0056,26,object/map_object/ob_7100_0056_l1.ice,66\c92088f2aa1bda7989bfa49b8888ca,object/map_object/ob_7100_0056_l2.ice,,object/map_object/ob_7100_0056_l3.ice,,object/map_object/ob_7100_0056_com.ice,35\bc37eaade40f8af99e9f62762099d0
ヒツギ：OK！,Hitsugi - OK! (Pa),ob_7100_0057,27,object/map_object/ob_7100_0057_l1.ice,65\ea5f74a73d891ca1e1c2e3a7799ef9,object/map_object/ob_7100_0057_l2.ice,,object/map_object/ob_7100_0057_l3.ice,,object/map_object/ob_7100_0057_com.ice,d5\16704b04001714852341892b442a93
ヒツギ：うらやましい,Hitsugi - Envious (Pa),ob_7100_0058,28,object/map_object/ob_7100_0058_l1.ice,13\0ee6dc2d274191fa8fe472953e2718,object/map_object/ob_7100_0058_l2.ice,,object/map_object/ob_7100_0058_l3.ice,,object/map_object/ob_7100_0058_com.ice,2c\044e74251efbb953c2f020bbfc610a
リリーパ：眠たい,Lillipan - Sleepy (Pa),ob_7100_0059,29,object/map_object/ob_7100_0059_l1.ice,f2\f0287440b8a7235517dd15476e23b1,object/map_object/ob_7100_0059_l2.ice,,object/map_object/ob_7100_0059_l3.ice,,object/map_object/ob_7100_0059_com.ice,0e\a0e5a1439fd03b16e60e04510daf82
『PSO2』11周年(Pa),PSO2 11th Anniversary (Pa),ob_7100_0060,30,object/map_object/ob_7100_0060_l1.ice,03\4014e2767ccedb45a677664fe32353,object/map_object/ob_7100_0060_l2.ice,,object/map_object/ob_7100_0060_l3.ice,,object/map_object/ob_7100_0060_com.ice,ef\03ff8282c728cf12f97a823689f09f
